lista,proveedor,codigo,codigo_padded,producto,tipo,familia_codigo,familia,subfamilia_codigo,barras,uc,uv
ORIGEN,0000001077 - POS ORIGEN,9267,0000009267,VT BODEGA LOS CEDROS SYRAH,KIT,0018,VINOS TINTOS,,9900926700002,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9268,0000009268,VT BODEGA LOS CEDROS SYRAH COPA,KIT,0018,VINOS TINTOS,,9900926800009,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9297,0000009297,VT BOTTEGA VALPOLICELLA CLASICO,KIT,0018,VINOS TINTOS,,9900929700009,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9298,0000009298,VT BOTTEGA VALPOLICELLA CLASICO COPA,KIT,0018,VINOS TINTOS,,9900929800006,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9306,0000009306,VT CARLOS MONTES TANAT,KIT,0018,VINOS TINTOS,,9900930600008,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9307,0000009307,VT CARLOS MONTES TANAT COPA,KIT,0018,VINOS TINTOS,,9900930700005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7715,0000007715,VT CARMEN MERLOT COPA,KIT,0018,VINOS TINTOS,,9900771500000,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8575,0000008575,VT CARNIVOR,KIT,0018,VINOS TINTOS,,9900857500009,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8576,0000008576,VT CARNIVOR COPA,KIT,0018,VINOS TINTOS,,9900857600006,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7709,0000007709,VT CASAS PATRONALES RSVA. CS,KIT,0018,VINOS TINTOS,,9900770900009,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7710,0000007710,VT CASAS PATRONALES RSVA. CS COPA,KIT,0018,VINOS TINTOS,,9900771000005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7714,0000007714,VT CASAS PATRONALES RSVA. SYRAH,KIT,0018,VINOS TINTOS,,9900771400003,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8811,0000008811,VT CASAS PATRONALES RSVA. SYRAH COPA,KIT,0018,VINOS TINTOS,,9900881100008,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9738,0000009738,VT CHATEAU CALET ROUGE,KIT,0018,VINOS TINTOS,,9900973800007,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9739,0000009739,VT CHATEAU CALET ROUGE COPA,KIT,0018,VINOS TINTOS,,9900973900004,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9741,0000009741,VT CHATEAU CARPENA COTES,KIT,0018,VINOS TINTOS,,9900974100007,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9742,0000009742,VT CHATEAU CARPENA COTES COPA,KIT,0018,VINOS TINTOS,,9900974200004,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,5348,0000005348,VT CHATEAU DE BRANDEY MERLOT,KIT,0018,VINOS TINTOS,,9900534800002,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4297,0000004297,VT CHATEAU DE BRANDEY MERLOT COPA,KIT,0018,VINOS TINTOS,,9900429700004,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9216,0000009216,VT CHATEAU NOZIERES MALBEC,KIT,0018,VINOS TINTOS,,9900921600000,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9215,0000009215,VT CHATEAU NOZIERES MALBEC COPA,KIT,0018,VINOS TINTOS,,9900921500003,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9243,0000009243,VT CHATEAU PAUL MAS MERLOT,KIT,0018,VINOS TINTOS,,9900924300006,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9244,0000009244,VT CHATEAU PAUL MAS MERLOT COPA,KIT,0018,VINOS TINTOS,,9900924400003,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7499,0000007499,VT CLARETE,KIT,0018,VINOS TINTOS,,9900749900009,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7513,0000007513,VT CORDUS ENSAMBLE,KIT,0018,VINOS TINTOS,,9900751300002,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7514,0000007514,VT CORDUS ENSAMBLE COPA,KIT,0018,VINOS TINTOS,,9900751400009,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4321,0000004321,VT CORDUS NEBBIOLO,KIT,0018,VINOS TINTOS,,9900432100006,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9726,0000009726,VT CUNE REAL RSVA.,KIT,0018,VINOS TINTOS,,9900972600004,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9727,0000009727,VT CUNE REAL RSVA. COPA,KIT,0018,VINOS TINTOS,,9900972700001,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9252,0000009252,VT DEMUERTE GOLD SYRAH,KIT,0018,VINOS TINTOS,,9900925200008,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9253,0000009253,VT DEMUERTE GOLD SYRAH COPA,KIT,0018,VINOS TINTOS,,9900925300005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8805,0000008805,VT DIRTY MINDED CS,KIT,0018,VINOS TINTOS,,9900880500007,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8806,0000008806,VT DIRTY MINDED CS COPA,KIT,0018,VINOS TINTOS,,9900880600004,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9756,0000009756,VT DON SILVESTRE G. RSVA. CS,KIT,0018,VINOS TINTOS,,9900975600001,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9757,0000009757,VT DON SILVESTRE G. RSVA. CS COPA,KIT,0018,VINOS TINTOS,,9900975700008,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9255,0000009255,VT DONOVAN PARKE PINOT NOIR,KIT,0018,VINOS TINTOS,,9900925500009,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9256,0000009256,VT DONOVAN PARKE PINOT NOIR COPA,KIT,0018,VINOS TINTOS,,9900925600006,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8535,0000008535,VT DRIFTING CS,KIT,0018,VINOS TINTOS,,9900853500003,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8536,0000008536,VT DRIFTING CS COPA,KIT,0018,VINOS TINTOS,,9900853600000,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9264,0000009264,VT EAGLE VALPOLICELLA,KIT,0018,VINOS TINTOS,,9900926400001,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9265,0000009265,VT EAGLE VALPOLICELLA COPA,KIT,0018,VINOS TINTOS,,9900926500008,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8802,0000008802,VT EL ORIGEN G. RSVA. MALBEC,KIT,0018,VINOS TINTOS,,9900880200006,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8803,0000008803,VT EL ORIGEN G. RSVA. MALBEC COPA,KIT,0018,VINOS TINTOS,,9900880300003,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8799,0000008799,VT EL ORIGEN RSVA. MALBEC,KIT,0018,VINOS TINTOS,,9900879900009,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8800,0000008800,VT EL ORIGEN RSVA. MALBEC COPA,KIT,0018,VINOS TINTOS,,9900880000002,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7701,0000007701,VT EL PERDON RSVA.,KIT,0018,VINOS TINTOS,,9900770100003,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8131,0000008131,VT EL PERDON RSVA. COPA,KIT,0018,VINOS TINTOS,,9900813100007,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7498,0000007498,VT ENSAMBLE COLINA,KIT,0018,VINOS TINTOS,,9900749800002,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8796,0000008796,VT FINCA EL ORIGEN ANDES BLEND,KIT,0018,VINOS TINTOS,,9900879600008,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4573,0000004573,VT FINCA IRIARTE,KIT,0018,VINOS TINTOS,,9900457300009,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8171,0000008171,VT FREIXENET CHINATI,KIT,0018,VINOS TINTOS,,9900817100003,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4158,0000004158,VT GHOST PINES ZINFANDEL,KIT,0018,VINOS TINTOS,,9900415800008,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9249,0000009249,VT HITO TEMPRANILLO,KIT,0018,VINOS TINTOS,,9900924900008,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9250,0000009250,VT HITO TEMPRANILLO COPA,KIT,0018,VINOS TINTOS,,9900925000004,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7481,0000007481,VT IDEES PRIORAT,KIT,0018,VINOS TINTOS,,9900748100004,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9747,0000009747,VT II POGGIO,KIT,0018,VINOS TINTOS,,9900974700009,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9748,0000009748,VT II POGGIO COPA,KIT,0018,VINOS TINTOS,,9900974800006,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7500,0000007500,VT INCOGNITO,KIT,0018,VINOS TINTOS,,9900750000002,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7495,0000007495,VT LA BIKINA NEBBIOLO,KIT,0018,VINOS TINTOS,,9900749500001,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8261,0000008261,VT LA PLANTA RIBERA DEL DUERO,KIT,0018,VINOS TINTOS,,9900826100001,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8302,0000008302,VT LA PRADERA,KIT,0018,VINOS TINTOS,,9900830200001,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8303,0000008303,VT LA PRADERA COPA,KIT,0018,VINOS TINTOS,,9900830300008,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9224,0000009224,VT LA RSVE. PINOT NOIR,KIT,0018,VINOS TINTOS,,9900922400005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9225,0000009225,VT LA RSVE. PINOT NOIR COPA,KIT,0018,VINOS TINTOS,,9900922500002,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9300,0000009300,VT LA VIGNA CHIANTI DOGC,KIT,0018,VINOS TINTOS,,9900930000006,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9301,0000009301,VT LA VIGNA CHIANTI DOGC COPA,KIT,0018,VINOS TINTOS,,9900930100003,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9218,0000009218,VT LES TOURELLES SYRAH,KIT,0018,VINOS TINTOS,,9900921800004,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9219,0000009219,"VT LES TOURELLES, SYRAH, MERLOT COPA",KIT,0018,VINOS TINTOS,,9900921900001,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,1674,0000001674,VT LOMITA CS AÑADA 2020,KIT,0018,VINOS TINTOS,,9900167600000,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7706,0000007706,VT LOPEZ HARO,KIT,0018,VINOS TINTOS,,9900770600008,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8578,0000008578,VT LOS INTOCABLES,KIT,0018,VINOS TINTOS,,9900857800000,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8579,0000008579,VT LOS INTOCABLES COPA,KIT,0018,VINOS TINTOS,,9900857900007,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9240,0000009240,VT MARQUEZ DE MUNDAIZ CRIANZA,KIT,0018,VINOS TINTOS,,9900924000005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9241,0000009241,VT MARQUEZ DE MUNDAIZ CRIANZA COPA,KIT,0018,VINOS TINTOS,,9900924100002,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9282,0000009282,VT MARRASO MALBEC,KIT,0018,VINOS TINTOS,,9900928200005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9283,0000009283,VT MARRASO MALBEC COPA,KIT,0018,VINOS TINTOS,,9900928300002,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9273,0000009273,VT MAS DE 10 GRENACHE,KIT,0018,VINOS TINTOS,,9900927300003,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9274,0000009274,VT MAS DE 10 GRENACHE COPA,KIT,0018,VINOS TINTOS,,9900927400000,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8375,0000008375,VT MAS DE 10 MERLOT,KIT,0018,VINOS TINTOS,,9900837500005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9221,0000009221,VT MAS DES TOURELLES,KIT,0018,VINOS TINTOS,,9900922100004,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9222,0000009222,VT MAS DES TOURELLES COPA,KIT,0018,VINOS TINTOS,,9900922200001,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9247,0000009247,VT MAURO MOLINO COPA,KIT,0018,VINOS TINTOS,,9900924700004,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9246,0000009246,VT MAURO MOLINO NEBBIOLO,KIT,0018,VINOS TINTOS,,9900924600007,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7704,0000007704,VT MISTERIO MALBEC,KIT,0018,VINOS TINTOS,,9900770400004,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7705,0000007705,VT MISTERIO MALBEC COPA,KIT,0018,VINOS TINTOS,,9900770500001,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9258,0000009258,VT MUNDANO ESENCIAL SYRAH,KIT,0018,VINOS TINTOS,,9900925800000,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9259,0000009259,VT MUNDANO ESENCIAL SYRAH COPA,KIT,0018,VINOS TINTOS,,9900925900007,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7477,0000007477,VT NAVARRA CRIANZA,KIT,0018,VINOS TINTOS,,9900747700007,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7497,0000007497,VT PERDERBERG PINOTAGE,KIT,0018,VINOS TINTOS,,9900749700005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9708,0000009708,VT PRIMUS BLEND,KIT,0018,VINOS TINTOS,,9900970800000,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9709,0000009709,VT PRIMUS BLEND COPA,KIT,0018,VINOS TINTOS,,9900970900007,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9723,0000009723,VT PROTOS ROBLE,KIT,0018,VINOS TINTOS,,9900972300003,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9724,0000009724,VT PROTOS ROBLE COPA,KIT,0018,VINOS TINTOS,,9900972400000,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8297,0000008297,VT PUGNUS RSVA. COPA,KIT,0018,VINOS TINTOS,,9900829700000,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8457,0000008457,VT PUNTI FERRER CARMENERE,KIT,0018,VINOS TINTOS,,9900845700008,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8455,0000008455,VT PUNTI FERRER MERLOT,KIT,0018,VINOS TINTOS,,9900845500004,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9234,0000009234,VT SAINT GEORGES DIBRY CS,KIT,0018,VINOS TINTOS,,9900923400004,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9235,0000009235,VT SAINT GEORGES DIBRY CS COPA,KIT,0018,VINOS TINTOS,,9900923500001,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9750,0000009750,VT SANSILVESTRO,KIT,0018,VINOS TINTOS,,9900975000009,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9751,0000009751,VT SANSILVESTRO COPA,KIT,0018,VINOS TINTOS,,9900975100006,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7515,0000007515,VT SANTO TOMAS PARALELO 31.8,KIT,0018,VINOS TINTOS,,9900751500006,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7516,0000007516,VT SANTO TOMAS PARALELO 31.8 COPA,KIT,0018,VINOS TINTOS,,9900751600003,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9949,0000009949,VT SEPTIMA OBRA CAB FRANK BLLA COPA,KIT,0018,VINOS TINTOS,,9900994900007,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9279,0000009279,VT SEPTIMA OBRA CABERNET,KIT,0018,VINOS TINTOS,,9900927900005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9280,0000009280,VT SEPTIMA OBRA CABERNET COPA,KIT,0018,VINOS TINTOS,,9900928000001,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4202,0000004202,VT SOKATIRA CRIANZA,KIT,0018,VINOS TINTOS,,9900420200008,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4372,0000004372,VT TARAPACA G. RSVA. CARMENERE,KIT,0018,VINOS TINTOS,,9900437200008,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4218,0000004218,VT TEXBOOK NAPA VALLEY CS,KIT,0018,VINOS TINTOS,,9900421800009,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9711,0000009711,VT TIERRA ADENTRO CS,KIT,0018,VINOS TINTOS,,9900971100000,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9712,0000009712,VT TIERRA ADENTRO CS COPA,KIT,0018,VINOS TINTOS,,9900971200007,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8299,0000008299,VT TONEL 14,KIT,0018,VINOS TINTOS,,9900829900004,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8300,0000008300,VT TONEL 14 COPA,KIT,0018,VINOS TINTOS,,9900830000007,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4045,0000004045,VT TRAPICHE MEDALLA CS,KIT,0018,VINOS TINTOS,,9900404500001,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8538,0000008538,VT TRAPICHE RSVA.,KIT,0018,VINOS TINTOS,,9900853800004,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8539,0000008539,VT TRAPICHE RSVA. COPA,KIT,0018,VINOS TINTOS,,9900853900001,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8467,0000008467,VT TRES RAICES ENSAMBLE,KIT,0018,VINOS TINTOS,,9900846700007,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8469,0000008469,VT TRES RAICES TINTO DE VERANO,KIT,0018,VINOS TINTOS,,9900846900001,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8470,0000008470,VT TRES RAICES TINTO DE VERANO COPA,KIT,0018,VINOS TINTOS,,9900847000007,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8463,0000008463,VT TRES RAICES TRE,KIT,0018,VINOS TINTOS,,9900846300009,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8459,0000008459,VT VALLE SECRETO SYRAH,KIT,0018,VINOS TINTOS,,9900845900002,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9799,0000009799,VT VILLA TOMILLA,KIT,0018,VINOS TINTOS,,9900979900008,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9800,0000009800,VT VILLA TOMILLA COPA,KIT,0018,VINOS TINTOS,,9900980000001,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7479,0000007479,VT VIÑA CHATEL SUAVE,KIT,0018,VINOS TINTOS,,9900747900001,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9720,0000009720,VT VIÑA POMAL CRIANZA T.,KIT,0018,VINOS TINTOS,,9900972000002,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9721,0000009721,VT VIÑA POMAL CRIANZA T. COPA,KIT,0018,VINOS TINTOS,,9900972100009,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,3526,0000003526,AGUA MINERAL TEHUACAN 355 ML,SERVICIO,0028,REFRESCOS Y MEZCLADORES GRATIS,,9900352600006,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,453,0000000453,WHI BALLANTINES FINEST,KIT,0029,WHISKYS,,9900045300008,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,773,0000000773,WHI BALLANTINES FINEST COPA,KIT,0029,WHISKYS,,9900077300007,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4345,0000004345,WHI CHIVAS REGAL 13 AÑOS TEQ,KIT,0029,WHISKYS,,9900434500002,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,5317,0000005317,WHI CHIVAS REGAL 13 AÑOS TEQ COPA,KIT,0029,WHISKYS,,9900531700008,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8396,0000008396,WHI CHIVAS REGAL 15 AÑOS,KIT,0029,WHISKYS,,9900839600000,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8397,0000008397,WHI CHIVAS REGAL 15 AÑOS COPA,KIT,0029,WHISKYS,,9900839700007,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7740,0000007740,WHI J. WALKER GOLD LABEL,KIT,0029,WHISKYS,,9900774000002,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7739,0000007739,WHI J. WALKER GOLD LABEL COPA,KIT,0029,WHISKYS,,9900773900006,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8499,0000008499,WHI JAMESON,KIT,0029,WHISKYS,,9900849900008,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8500,0000008500,WHI JAMESON COPA,KIT,0029,WHISKYS,,9900850000001,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9849,0000009849,WHI JOHN BARR RSVA.,KIT,0029,WHISKYS,,9900984900000,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9850,0000009850,WHI JOHN BARR RSVA. COPA,KIT,0029,WHISKYS,,9900985000006,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,3143,0000003143,WHI WILD TURKEY 101 BOURBON,KIT,0029,WHISKYS,,9900314300005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,1532,0000001532,WHI WILD TURKEY 101 BOURBON COPA,KIT,0029,WHISKYS,,9900153400003,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,1251,0000001251,WHI WILD TURKEY RYE,KIT,0029,WHISKYS,,9900125300003,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,1020,0000001020,WHI WILD TURKEY RYE COPA,KIT,0029,WHISKYS,,9900102200005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7512,0000007512,VR CORDUS CABERNET MERLOT,KIT,0030,VINOS ROSADOS,,9900751200005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7511,0000007511,VR LA BIKINA ZINFANDEL,KIT,0030,VINOS ROSADOS,,9900751100008,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9288,0000009288,VR THE GIRLS IN THE VINEYARD,KIT,0030,VINOS ROSADOS,,9900928800007,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9289,0000009289,VR THE GIRLS IN THE VINEYARD COPA,KIT,0030,VINOS ROSADOS,,9900928900004,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8465,0000008465,VR TRES RAICES ROSE,KIT,0030,VINOS ROSADOS,,9900846500003,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8478,0000008478,VR WHISPERING ANGEL,KIT,0030,VINOS ROSADOS,,9900847800003,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8476,0000008476,VR WINEMAKERS SECRET BARRELS COPA,KIT,0030,VINOS ROSADOS,,9900847600009,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9717,0000009717,VB ALTOTINTO CHARDONAY,KIT,0031,VINOS BLANCOS,,9900971700002,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9718,0000009718,VB ALTOTINTO CHARDONAY COPA,KIT,0031,VINOS BLANCOS,,9900971800009,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9714,0000009714,VB ALTOTINTO S. BLANC,KIT,0031,VINOS BLANCOS,,9900971400001,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9732,0000009732,VB AVANIEL RUEDA VERDEJO,KIT,0031,VINOS BLANCOS,,9900973200005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9733,0000009733,VB AVANIEL RUEDA VERDEJO COPA,KIT,0031,VINOS BLANCOS,,9900973300002,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7713,0000007713,VB CARMEN CHARDONNAY,KIT,0031,VINOS BLANCOS,,9900771300006,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7517,0000007517,VB CATAGUA CHARDONAY,KIT,0031,VINOS BLANCOS,,9900751700000,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7518,0000007518,VB CATAGUA CHARDONAY COPA,KIT,0031,VINOS BLANCOS,,9900751800007,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4189,0000004189,VB CHATEAU MONTGAILLARD BLANC,KIT,0031,VINOS BLANCOS,,9900418900002,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4190,0000004190,VB CHATEAU MONTGAILLARD BLANC COPA,KIT,0031,VINOS BLANCOS,,9900419000008,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8790,0000008790,VB EL ORIGEN RSVA. TORRONTES,KIT,0031,VINOS BLANCOS,,9900879000006,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8791,0000008791,VB EL ORIGEN RSVA. TORRONTES COPA,KIT,0031,VINOS BLANCOS,,9900879100003,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9237,0000009237,VB EN LA PARRA CHARDONNAY,KIT,0031,VINOS BLANCOS,,9900923700005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9238,0000009238,VB EN LA PARRA CHARDONNAY COPA,KIT,0031,VINOS BLANCOS,,9900923800002,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7509,0000007509,VB ESPUMOSO CAVA BRUT,KIT,0031,VINOS BLANCOS,,9900750900005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9744,0000009744,VB LE NOBLE,KIT,0031,VINOS BLANCOS,,9900974400008,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9745,0000009745,VB LE NOBLE COPA,KIT,0031,VINOS BLANCOS,,9900974500005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9735,0000009735,VB LOLO ALBARIÑO,KIT,0031,VINOS BLANCOS,,9900973500006,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9736,0000009736,VB LOLO ALBARIÑO COPA,KIT,0031,VINOS BLANCOS,,9900973600003,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9753,0000009753,VB MURPHY GOODE,KIT,0031,VINOS BLANCOS,,9900975300000,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9754,0000009754,VB MURPHY GOODE COPA,KIT,0031,VINOS BLANCOS,,9900975400007,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7519,0000007519,VB RIBETE AZUL,KIT,0031,VINOS BLANCOS,,9900751900004,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7520,0000007520,VB RIBETE AZUL COPA,KIT,0031,VINOS BLANCOS,,9900752000000,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9802,0000009802,VB ROIXELA,KIT,0031,VINOS BLANCOS,,9900980200005,PZ,PZ
